ra,dec,m,sp_cl,hd_id,bayer_name,proper_name
4.24673514,-0.93674730,5.83,M0,145384,39 Nor,
4.35650180,-0.75744865,5.83,B2.5,149711,,
4.47384610,0.95068569,5.83,F7,154905,mu Dra B,
4.82574812,0.52061232,5.83,A2,169981,,
4.90798221,-0.43652624,5.83,B5,173117,,
4.91080383,0.09598826,5.83,A1,173495,,
4.93480938,-0.17059139,5.83,F2,174464,,
4.98961999,0.03174560,5.83,A4,177178,,
5.07174500,-0.00440696,5.83,G8,181907,,
5.50717556,0.98907324,5.83,B8,200614,,
5.55113604,-0.70283439,5.83,F5,201647,,
5.58230471,0.66737027,5.83,F1,203156,,
5.87612362,1.37507220,5.83,A2,213403,rho1 Cep,
6.02450570,0.05256350,5.83,K4,217459,,
6.05299820,-0.88464437,5.83,F6-7,218269,,
6.06573183,-0.70845823,5.83,M4,218655,,
0.04500041,-0.09160555,5.84,K1,587,,
0.28067803,1.07477860,5.84,F6,6210,,
0.36441020,-0.54010183,5.84,K5,8498,,
0.47203157,0.29593027,5.84,B9.5,10982,4 Ari,
0.71119985,0.93420687,5.84,K0,16735,,
0.77708603,-0.41200436,5.84,K2,18535,6 Eri,
1.71181893,0.08475028,5.84,K0,46241,12 Mon,
1.70700473,-0.61538855,5.84,G8,46349,,
1.88361751,-0.36447808,5.84,A0,55344,,
2.04733666,-0.81782250,5.84,B1.5,63949,,
2.43091640,-0.25435750,5.84,K0,80050,,
2.60312222,-0.58326480,5.84,K1,86267,,
2.69085410,0.44281427,5.84,K2,89024,,
3.12402301,0.98783212,5.84,K1,103605,66 UMa,
3.32216151,-0.80539188,5.84,K4,110287,,
3.38132090,0.82373723,5.84,M5,112264,,
3.47857937,-0.76758611,5.84,A,115331,,
3.98759010,-0.45716476,5.84,G5,135051,,
4.09398247,-0.36680033,5.84,G9,139329,,
4.09529146,0.88005319,5.84,G8,139906,,
4.14497517,-0.85367447,5.84,A1,141194,,
4.29639703,-0.51844521,5.84,G0,147723,,
4.50141503,-0.85301513,5.84,M1-2,155035,,
4.59511740,-0.71861508,5.84,B9,158799,,
4.67891502,-0.60068415,5.84,G8,162391,,
4.85537508,0.41219344,5.84,K5,171245,,
4.88695827,-0.13597085,5.84,K4,172348,,
5.07865360,0.75726443,5.84,G7,182694,,
5.16508376,0.72907736,5.84,M0,186619,,
5.31503663,0.71091139,5.84,O9,193322,,
6.08518498,1.29557730,5.84,A0,219485,,
6.17402951,1.25039266,5.84,G9,221861,,
0.04674574,-0.21956242,5.85,K0,645,,
0.24306619,-0.12823322,5.85,K5,5384,,
0.56354500,-0.75950911,5.85,K1,13336,,
0.86150906,-0.83342381,5.85,K2,20640,,
0.95332793,-0.12900892,5.85,G5,22675,,
1.00186990,1.10474494,5.85,A5,23523,,MOAI 1
1.13757652,-0.13251412,5.85,B5,27563,d Eri,
1.32103244,-0.07347351,5.85,K3,32393,,
1.30397185,-1.43938273,5.85,G8,34172,xi Men,
1.73503908,0.99235058,5.85,A2,46590,11 Lyn,
1.78822072,0.28279182,5.85,B7,49606,33 Gem,
1.88687545,0.42111886,5.85,F5,55052,48 Gem,
1.91144096,-0.76771216,5.85,B8,57197,M Pup,
1.97729078,-0.43128540,5.85,A7,60345,,
2.15476895,0.98527715,5.85,G9,68077,,
2.19440247,-0.90973348,5.85,A0,71043,,
2.36817908,0.12737510,5.85,K3,77445,,
2.41787733,-0.77049014,5.85,B5,79694,,
2.49023578,0.58740026,5.85,G8,82087,7 LMi,
2.48873770,-0.27187382,5.85,K3,82232,,
2.60243136,0.15591123,5.85,K2,86080,10 Sex,
2.66692127,0.65278708,5.85,K3,88231,,
2.78871617,0.66165432,5.85,F9,92168,38 LMi,
3.10534798,-0.53817227,5.85,F7,103026,,
3.20019936,0.17910957,5.85,A2,106251,12 Vir,
3.29489801,0.38190228,5.85,K1,109519,,
3.35389741,1.05278260,5.85,F5,111456,,
3.35587545,1.45591973,5.85,A0,112014,,
3.46572938,-1.36916232,5.85,F8,114533,,
3.58446268,1.13136605,5.85,A2,119476,,
3.78351748,-1.14880480,5.85,K3,126241,,
3.83210308,0.94288504,5.85,A1,128998,,
3.88450659,0.41734216,5.85,G0-2,130948,,
3.93618288,-0.48974908,5.85,A4,132851,60 Hya,
3.96474083,-0.74818387,5.85,B7,133937,,
4.13893197,0.49142654,5.85,G0,141527,,
4.17863821,-0.36622341,5.85,B3,142883,,
4.29429536,0.12126645,5.85,A2,147869,o Her,
4.55836367,-0.37422768,5.85,G8,157527,,
4.56725031,0.84229590,5.85,A4,158414,77 Her,
4.76725777,-1.28581315,5.85,F5,165259,,
4.73910706,-0.14527927,5.85,B8,165402,,
5.04144172,0.53278599,5.85,M0,180450,,
5.09787403,0.05114300,5.85,B6,183227,,
5.26317126,0.92791884,5.85,F5,191195,,
5.29023113,-0.22021692,5.85,F7,191862,xi Cap,
5.34701979,-0.50026954,5.85,G8,194215,,
5.66803674,0.35369582,5.85,F2,206043,,
0.48058368,0.38877694,5.86,K1,11154,1 Ari A,
0.53658693,-0.26713719,5.86,G3,12583,,
0.58038743,-0.36652399,5.86,G9,13692,,
0.73637623,0.43961450,5.86,A0,17471,16 Tri,
1.09093987,1.51191086,5.86,F5,22701,,
1.14079810,-0.00171139,5.86,K3,27611,,
1.26238210,0.56877371,5.86,A8,30453,,
1.27177779,-0.60923142,5.86,A1,31093,,
1.44688522,-0.80154731,5.86,K3,36734,,
1.81921486,0.81515603,5.86,K0,50763,,
1.96100104,-0.13179175,5.86,F8,59380,,
2.07486196,0.15468465,5.86,F2,64685,,
2.35066034,-0.28157009,5.86,F6,76932,,
2.42144072,-0.65628743,5.86,G0,79807,k1 Vel,
2.43236357,-1.30436697,5.86,A0,80950,,
2.63565806,-0.31593368,5.86,A0,87344,,
2.83496012,-0.17196341,5.86,G8,93833,,
3.34565073,-0.58146614,5.86,K3,111032,,
4.13483044,0.96650516,5.86,A3,141675,,
4.23807394,-0.71767454,5.86,F0,145191,,
4.45041506,-0.43793705,5.86,M3,153336,,
4.61267250,1.26459285,5.86,G9,161178,,
4.76152727,-1.32455461,5.86,K2,164712,,
4.74653198,0.45555518,5.86,A3,166045,100 Her A,
4.76079278,-0.72185363,5.86,F2,166114,,
4.88359851,-0.83618240,5.86,A7,171819,,
4.88207862,-0.36742574,5.86,G4,172051,,
5.45107050,-0.44997012,5.86,B7,198174,,
5.74003157,1.14006361,5.86,B2.5,208682,,
5.92094222,-0.70844854,5.86,A1,214150,sig2 Gru,
0.01135191,1.15364324,5.86,G8,225009,,
0.08132507,0.55007930,5.87,A0,1439,,
0.13712470,0.58611065,5.87,K1,2767,,
0.17175494,0.37089216,5.87,K0,3651,54 Psc,
0.21010128,1.26841803,5.87,K0,4440,,
0.34821500,-0.00888179,5.87,G8,8036,42 Cet,
0.43541602,-0.98084110,5.87,K0,10360,p Eri A,
0.42728569,-1.44818695,5.87,G2,10800,,
0.52183163,0.36753725,5.87,K0,12139,,
0.61995549,-0.30826393,5.87,K0,14728,,
1.07360293,1.19869213,5.87,K2,25274,,
1.12429747,-1.10401771,5.87,B9,27657,the Ret,
1.23639124,0.87220890,5.87,B9,29721,,
1.42719209,-0.71460082,5.87,A7,36060,,
1.49326735,-0.39049318,5.87,A2,38090,12 Lep,
1.52669040,-0.40093122,5.87,A2,39190,,
1.55118319,-0.08057119,5.87,K2,39910,,
1.55694278,0.20108132,5.87,K2,40020,,
1.59286020,0.75017160,5.87,F3,41074,39 Aur,
1.59457644,-0.17877020,5.87,F4,41547,,
1.64566368,-0.65018848,5.87,A3,43940,,
1.68107205,-0.01651275,5.87,F8,45067,,
1.68712252,-0.02630599,5.87,A3,45320,,
1.71240071,0.56644176,5.87,A3,46052,,
1.81749134,0.80763657,5.87,B8,50658,psi9 Aur,
1.92453821,-0.45188998,5.87,M4,57615,,
1.96346632,-0.91893524,5.87,K0,60060,,
1.98233769,-0.40971119,5.87,F6,60585,n Pup B,
2.09802393,-0.94512003,5.87,B5,66441,,
2.24154817,0.08301949,5.87,G5,72561,,
2.29918040,0.21135937,5.87,A1,74873,50 Cnc,
2.31272125,-0.51422733,5.87,G8,75629,,
2.34716241,-0.84776460,5.87,G8,77020,,
2.43780318,-0.89990146,5.87,B6,80558,,
2.49385006,-0.62334434,5.87,K4,82514,,
3.16025313,0.37453311,5.87,F0,104827,2 Com,
3.30211931,-0.10178663,5.87,A3,109704,25 Vir,
3.50009055,0.08996687,5.87,A2,116235,64 Vir,
3.60508665,0.71713155,5.87,A5,120047,,
3.62659056,0.60500869,5.87,M2,120819,,
3.74815275,-0.45056644,5.87,F5,125276,,
3.81153729,-0.95990200,5.87,F6,127486,,
3.81135548,-0.91943945,5.87,K0,127501,,
3.82019848,-0.72461222,5.87,B7,127971,,
3.89462950,-1.11369460,5.87,G3,130701,26 Cir,
3.92216207,-0.19450240,5.87,K3,132345,18 Lib,
4.09076088,0.95135958,5.87,K1,139778,,
4.16548279,-0.44058413,5.87,B8,142301,3 Sco,
4.24024833,0.73957357,5.87,K4,145931,,
4.37099531,-0.57851362,5.87,G3,150331,,
4.39530629,0.73720768,5.87,M4,151732,,
4.64563014,-0.74575980,5.87,A1,160928,,
4.71069456,-0.08414911,5.87,K5,164064,,
5.06951971,-0.31954070,5.87,G9,181645,rho2 Sgr,
5.11103673,0.46455817,5.87,K0,184010,,
5.31462938,-0.38065631,5.87,K0,192879,4 Cap,
5.48764969,-0.27980537,5.87,A2,199443,,
5.52566151,1.24672262,5.87,F3,201636,,
5.58972963,-0.07958701,5.87,G7,203222,16 Aqr,
5.93574116,-0.53509856,5.87,K3,214690,,
6.06389923,-0.49023875,5.87,K2,218619,,
6.17039340,-0.02177298,5.87,A2,221675,14 Psc,
6.25046038,-0.24872881,5.87,K3,223774,,
0.41135956,0.64991213,5.88,B9,9531,,
0.52426782,0.05405673,5.88,G2,12235,112 Psc,
0.63960499,-0.34981246,5.88,K2,15220,,
0.74916076,0.81754616,5.88,G8,17656,,
1.14259434,0.98622738,5.88,A3,27322,,
1.16710167,0.19569504,5.88,B8,28217,,
1.19831398,0.50546674,5.88,B9,28929,,
1.47488321,0.13162207,5.88,B8,37320,,
1.63396270,0.31252544,5.88,A5,42954,,
1.70512850,1.01513197,5.88,K0,45410,6 Lyn,
1.72479254,0.17432930,5.88,K4,46709,,
2.02706903,-0.66223125,5.88,B7,62893,,
2.03406489,-0.66207126,5.88,B7,63215,,
2.22429123,1.17456295,5.88,G8,71088,,
2.25625985,0.16852124,5.88,A3,73143,36 Cnc,
2.36117595,-1.19876000,5.88,M1,77887,,
2.48879588,-1.01860324,5.88,M2,82536,,
2.82846604,-0.55306575,5.88,A1,93657,,
2.88063684,-0.24580054,5.88,K5,95314,,
2.95265349,0.86352589,5.88,K0,97989,,
3.09204712,0.24930574,5.88,F0,102590,,
3.28194621,-1.27411944,5.88,K1,108970,,
3.51804563,0.80334112,5.88,K0,116957,,
3.84291685,0.28654428,5.88,A6,129175,pi2 Boo,
4.11910793,0.04389503,5.88,G2.5,140538,psi Ser,
4.22687474,-0.41339093,5.88,B9,144844,,
4.28688498,-0.76641286,5.88,G3,147225,,
4.42636588,-0.74139647,5.88,F5,152293,,
4.42187893,-0.35631866,5.88,G3,152311,,
4.52270805,0.02112818,5.88,B5,156247,,
4.58783792,-1.41125869,5.88,M3,156513,,
4.55058241,-1.01247035,5.88,G8,156768,,
4.76366530,0.58375931,5.88,A3,166988,,
4.91623616,0.92481603,5.88,B2.5,174237,,
4.92571185,0.33734790,5.88,A1,174262,,
4.98943818,-1.20000598,5.88,F8,175986,,
5.01766161,-0.73116206,5.88,B6,178322,,
5.23507146,-0.17380570,5.88,F8,189340,,
5.24360175,0.43284650,5.88,B4,189944,,
5.36400766,0.63625493,5.88,A1,195324,42 Cyg,
5.45719369,-0.21895155,5.88,K1,198431,,
5.68573002,-0.25132256,5.88,F0,206561,44 Cap,
5.83132684,0.99868225,5.88,G8,211554,,
5.90113273,0.69428713,5.88,A6,213660,,
0.01844231,1.08712681,5.88,A1,225180,9 Cas,
0.07483826,0.83684174,5.89,B7,1279,,
0.16051939,0.26584273,5.89,B2.5,3379,53 Psc,
0.17645279,-1.03767581,5.89,G1,3823,,
0.41372303,0.32219748,5.89,M2,9640,,
0.50573824,0.65061996,5.89,M0,11727,,
0.64929884,0.52241098,5.89,G0,15335,13 Tri,
0.78393645,0.71616192,5.89,K2,18482,,
0.79250311,-0.49029208,5.89,G5,18907,eps For,
0.81732314,1.11801913,5.89,B9,19065,,
1.05074639,0.31754326,5.89,F4,25202,,
1.08206050,0.30263524,5.89,K5,26038,,
1.34357627,0.37881887,5.89,B2,32991,105 Tau,
1.36028780,0.01809809,5.89,G5,33646,,
1.42242880,-0.34375229,5.89,F2,35736,,
1.56801834,0.87134593,5.89,G5,40084,,
1.81954211,0.58784628,5.89,G5,51000,,
1.91712783,0.04783172,5.89,G9,56989,,
2.01138288,0.40175055,5.89,K5,61603,,
2.18355961,1.00781129,5.89,F4,69548,58 Cam,
2.34095922,0.70165145,5.89,F3,76292,,
2.53765055,0.54590505,5.89,K6,83787,,
2.87767705,-0.28542921,5.89,M2,95234,,
2.92186297,0.75411314,5.89,M2,96834,,
2.99128344,-0.65882301,5.89,M3,99333,,
3.15306092,-1.20763209,5.89,B9,104600,,
3.31201678,-0.53096794,5.89,K2-3,109960,,
3.34804329,1.09573225,5.89,A9,111270,,
3.36053694,0.65479421,5.89,A3,111604,,
3.38146634,-0.77059680,5.89,G1,112164,,
3.46182421,-0.88488193,5.89,B9,114772,,
3.46535850,-1.02422708,5.89,K0-1,114835,,
3.46761289,-0.85445502,5.89,K1,114971,,
3.50512292,-0.08594777,5.89,K3,116365,65 Vir,
3.63778249,-0.93154525,5.89,B5,120908,,
3.93229953,-0.66424322,5.89,K2-3,132604,,
3.97966340,0.33119077,5.89,M4,134943,,
4.00743595,-0.00805276,5.89,K5,136028,,
4.04150623,-1.19221987,5.89,G8,136672,,
4.50858543,-1.17280308,5.89,K0-1,154903,,
4.69631741,-0.27598019,5.89,A1,163336,,
4.81094918,0.20994372,5.89,A2,169111,,
4.85603685,-1.29094248,5.89,K0,169570,,
4.96887239,0.24271712,5.89,F0,176232,10 Aql,
4.96559989,0.66786963,5.89,B7,176318,,
5.12315949,-0.69873772,5.89,A3,184035,,
5.51558223,-0.10163149,5.89,G4,200497,12 Aqr A,
5.81911680,0.49930961,5.89,K2,211006,,
5.90815041,-0.02747439,5.89,G6,213789,60 Aqr,
6.20092939,-0.20386415,5.89,G9,222493,,
6.20440551,0.12654607,5.89,A3,222602,,
0.08904088,0.53993215,5.9,B7,1606,,
0.19286615,-0.67058459,5.9,K1,4211,lam2 Scl,
0.21481367,-0.42125946,5.9,K2,4732,,
0.48411797,0.90640766,5.9,F5,11151,,
0.66809749,-0.60475659,5.9,K0,15975,lam1 For,
0.68483811,0.67601450,5.9,F5,16176,,
0.79369575,0.46185291,5.9,A3,18769,49 Ari,
0.84386669,0.84084630,5.9,G9,19845,,
0.87235919,0.47248002,5.9,G6,20618,59 Ari,
0.92793339,0.61892284,5.9,B1,21856,,
0.98810361,-0.51204567,5.9,A3,23738,sig For,
1.07048315,0.38412758,5.9,G5,25680,39 Tau,
1.17107229,0.25727608,5.9,F0,28294,76 Tau,
1.23956920,-0.14841601,5.9,B2,30076,56 Eri,
1.35838976,-0.04347324,5.9,F5,33608,,
1.41069873,-0.14688400,5.9,B8,35281,,
1.54890699,0.55329846,5.9,A5,39586,,
1.56384410,0.03206073,5.9,A5,40372,59 Ori,
1.70191419,0.81481666,5.9,K4,45466,47 Aur,
1.76123356,0.06863022,5.9,B0,48434,,
1.89480943,-0.17361663,5.9,K3,55832,,
1.94911826,-0.59586995,5.9,B2,59026,,
1.97264384,-0.15499978,5.9,F5,59984,,
2.03858093,-0.39304330,5.9,B2,63271,,
2.19401704,-0.45986032,5.9,F3,70761,,
2.23802116,0.66351116,5.9,K2,72184,,
2.27367678,-0.85385870,5.9,B1.5,74273,,
2.67805502,-0.70416763,5.9,K1,88809,,
2.71880846,0.59180721,5.9,A6,89904,27 LMi,
2.75699481,0.56512792,5.9,A0,91130,33 LMi,
3.02086677,-1.16871125,5.9,K1,100382,,
3.22306317,-0.01373962,5.9,A5,107070,13 Vir,
3.37641943,-1.05377647,5.9,B5,111973,kap Cru,
3.45930803,-1.15587823,5.9,A0,114570,,
3.56655851,-0.81032728,5.9,B8,118354,,
3.63539720,0.50000289,5.9,A7,121164,,
3.74651650,-0.32665776,5.9,A0,125248,236 Vir,
4.04853845,1.05889611,5.9,K5,138265,,
4.20891240,-0.66083498,5.9,F3,143928,,
4.67847142,-0.60736004,5.9,B6,162374,,
4.74653198,0.45548730,5.9,A3,166046,100 Her B,
4.84152153,0.41654222,5.9,B6,170650,,
4.91517442,-0.01678425,5.9,A2,173654,5 Aql,
5.33957305,0.65408638,5.9,B2,194335,,
5.48221735,0.85862927,5.9,G8,199612,,
5.51433868,0.93001808,5.9,K0,200817,,
5.73860622,-1.08012125,5.9,F1,207964,,
5.94265703,0.25335878,5.9,K0,214995,,
5.96981871,0.65304403,5.9,G8,215943,,
5.98227600,1.49005061,5.9,K5,217157,,
6.23817036,0.63574103,5.9,G1,223460,,
0.17761634,-0.07595576,5.91,K0,3807,,
0.36801722,-0.12068467,5.91,F3,8556,,
0.47312967,0.06432508,5.91,G9,11037,,
0.58701241,-0.71849388,5.91,G8,13940,,
0.76710857,0.31994794,5.91,M6,18191,rho2 Ari,
0.86414160,-0.50260150,5.91,F3,20606,,
0.98680189,0.11873572,5.91,G9,23526,,
0.99766656,0.00397547,5.91,K3,23887,,
1.14484872,0.36340179,5.91,M0,27639,,
1.36486202,-0.10571847,5.91,G7,33833,,
1.63686431,0.24174749,5.91,B1,43112,,
1.63685704,-0.35381702,5.91,K0,43396,,
1.86476068,0.59357678,5.91,K4,53686,,
1.91896042,0.12466499,5.91,F8,57006,,
1.99219880,0.10230538,5.91,G0,60803,,
2.05249993,-0.88156096,5.91,K2,64225,,
2.26584461,0.91999214,5.91,K1,73171,,
2.32409498,-0.84402668,5.91,B3,76161,,
2.48059283,-1.16416855,5.91,A0,82406,,
2.50208947,-0.39905014,5.91,A0,82747,,
2.66217252,-0.14675310,5.91,A1,88195,17 Sex,
2.76006368,-0.77874652,5.91,G6-8,91437,,
2.78398196,-0.99931250,5.91,B3,92287,,
2.83354931,-1.03539234,5.91,B9.5,93943,,
2.86106007,0.01286211,5.91,F2,94672,55 Leo,
2.86727780,-0.88601639,5.91,A4,94985,,
2.96233279,0.02880763,5.91,K0,98366,76 Leo,
3.11976149,-1.10442496,5.91,A3,103516,,
3.44613806,0.29406374,5.91,K5,114326,,
3.45514105,-1.22071722,5.91,F3,114371,,
3.44725798,0.67193237,5.91,A9,114447,17 CVn,
3.55469027,-0.23063556,5.91,A2,118054,y Vir,
3.61047536,-0.87701825,5.91,A3,119938,,
3.58950959,1.36248158,5.91,G7,120084,,
3.64976708,0.01833565,5.91,A8,121607,92 Vir,
3.66208620,-0.87912234,5.91,G8,121853,,
3.72488169,-0.01475773,5.91,F7,124425,,
3.83201582,0.31936616,5.91,K2,128750,,
3.84280777,0.23621577,5.91,F0,129153,,
3.87785980,-1.16228262,5.91,B2.5,129954,,
3.97559096,-1.47982104,5.91,B9.5,131596,ome Oct,
4.22798012,0.06029143,5.91,K5,145085,,
4.27250783,0.85587553,5.91,K6,147352,,
4.36938088,-1.19199201,5.91,B7,149671,eta1 TrA,
4.35933796,-0.64956791,5.91,B9,149886,,
4.40510922,0.23145490,5.91,A1,151862,,
4.46737384,-0.66588189,5.91,F4,153890,,
4.53439449,-1.04186460,5.91,K2,156091,,
4.53328911,-0.61068586,5.91,K3,156384,,
4.92952976,0.57269101,5.91,B3,174585,nu1 Lyr,
5.06262566,1.00609990,5.91,M1,182190,,
5.17343952,0.13287773,5.91,A3,186689,ups Aql,
5.20160477,0.83657025,5.91,B2,188252,,
5.24027108,0.14936625,5.91,K5,189695,,
5.30584456,0.79551138,5.91,F5,192985,,
5.40314667,-1.41875876,5.91,K5,194612,,
5.36449489,0.97857217,5.91,B9,195554,,
5.40434658,0.41330366,5.91,K0,196753,,
5.52173452,1.36356272,5.91,B8,201908,77 Dra,
5.99975838,0.64711476,5.91,F5,216756,,
0.27758007,1.06595984,5.92,F0,6130,,
0.31746085,-0.66071863,5.92,F0,7312,,
0.42085706,0.85037289,5.92,K1,9746,,
0.62356251,-0.89172750,5.92,A5,14943,,
0.65685466,0.44043384,5.92,F6,15524,,
0.74284122,-0.62558903,5.92,K0,17793,eta2 For,
0.75735654,-0.67085123,5.92,F6,18149,psi For,
0.93568556,0.42698511,5.92,A3,22091,7 Tau,
1.13551121,0.72968822,5.92,K0,27278,,
1.21415284,0.36101651,5.92,B8,29365,,
1.31701818,0.01260516,5.92,K0,32263,,
1.54873973,0.34469768,5.92,B2,39698,57 Ori,
1.64116946,-0.29003494,5.92,B2.5,43544,,
1.74767090,1.25225435,5.92,K0,46509,,
1.76880393,-0.55490319,5.92,F6,49095,,
1.81701865,0.17377177,5.92,B8,51104,,
1.88584280,-0.45278204,5.92,B2,55522,26 CMa,
1.90922294,0.90985468,5.92,K1,55866,,
1.99309328,0.97311317,5.92,K2,60294,,
1.99795839,0.85126010,5.92,A5,60652,,
2.03622473,1.14241981,5.92,K2,62066,51 Cam,
2.41542660,-0.82621463,5.92,B9,79621,,
2.48178547,-1.08686985,5.92,K1,82347,,
2.78811985,-1.02654934,5.92,M1,92436,,
2.85922747,-1.05621993,5.92,K0,94776,T Car,
3.19555242,-1.09869931,5.92,B8,106068,,
3.23740396,-0.98392452,5.92,K4,107543,,
3.68018672,-0.98111260,5.92,K2,122438,,
3.80718124,0.38851029,5.92,F2,127739,26 Boo,
4.13023441,0.96821655,5.92,K3,141472,,
4.21542829,-0.41200921,5.92,B8,144334,,
4.25149843,-0.57615743,5.92,K0,145838,,
4.30042583,-0.40921184,5.92,B2,147934,rho Oph B,
4.37035535,0.46978931,5.92,F2,150682,39 Her,
4.56930107,-0.88366505,5.92,B9,157662,,
4.67080651,-0.93570980,5.92,B2,161783,,
4.83379845,-0.52039416,5.92,F9,169830,,
5.03816196,-0.78877247,5.92,G8,179433,,
5.16751994,1.21015797,5.92,A2,187340,,
5.20195384,-0.33239796,5.92,G5,187739,57 Sgr,
5.23311523,0.79887598,5.92,A5,189684,,
5.28839854,0.46214379,5.92,B7,192044,20 Vul,
5.81252819,0.43545965,5.92,K0,210762,,
5.97933803,0.73222865,5.92,B3,216200,14 Lac,
6.09408615,-0.77648244,5.92,K1,219507,,
0.14474597,0.95809849,5.93,K0,2952,,
0.15510159,-0.00882361,5.93,F5,3229,14 Cet,
0.21070487,0.12740904,5.93,G8,4627,62 Psc,
0.37126789,-1.12345874,5.93,K5,8810,,
0.39436442,-0.45741201,5.93,K4,9228,,
0.54019395,-0.00593897,5.93,G5,12641,61 Cet,
0.57419878,-0.03185711,5.93,G9,13468,63 Cet,
0.83963427,-0.77527041,5.93,F7,20121,,
0.88085313,0.85644761,5.93,F6,20675,,
0.90048081,-0.47678032,5.93,G5,21430,,
1.01907593,-0.81844791,5.93,K2,24706,,
1.05015734,-0.53216543,5.93,A2,25371,,
1.45764081,-0.02566604,5.93,K5,36780,,
1.48830043,0.00589533,5.93,F0,37788,,
1.59117305,-0.78677503,5.93,F4,41742,,
1.61242243,0.38728856,5.93,K4,42049,,
1.70251778,-0.17595343,5.93,K0,45976,,
1.70506305,-0.48466824,5.93,B2.5,46189,,
1.77386539,0.14987530,5.93,B2.5,48977,16 Mon,
1.84789643,0.51203112,5.93,G4,52711,,
1.95013637,0.35355523,5.93,F2,58579,61 Gem,
2.00811766,-0.34314628,5.93,K0,61774,,
2.04746756,-0.61511221,5.93,B9,63786,,
2.13830468,1.01662035,5.93,K4,67224,,
2.39481717,0.59135634,5.93,F9,78366,,
2.49379916,-0.55627037,5.93,A9,82513,zet2 Ant,
2.60589293,1.00213897,5.93,G5,85945,,
2.59110126,-0.89268258,5.93,B2,85953,,
2.83038590,-0.03418906,5.93,M2,93655,,
2.85148257,1.21918036,5.93,G9,94132,,
2.85576590,-1.07907890,5.93,K4,94683,,
3.12269219,-0.49701644,5.93,K5,103596,29 Crt,
3.33198626,-0.02752287,5.93,G8,110646,,
3.37313240,-0.95910206,5.93,K2,111884,,
3.38822949,-1.25987077,5.93,G8,112219,,
3.92784894,-1.34670090,5.93,G8,131425,,
3.92430737,0.07972276,5.93,M2,132525,,
3.93332491,1.05076578,5.93,A4,133388,,
4.08620121,0.28132768,5.93,F3,139225,tau5 Ser,
4.19791682,0.92355552,5.93,K5,144204,,
4.46653754,0.23745689,5.93,A1,154228,33 Oph,
4.55057514,-0.64962124,5.93,K1,157097,,
4.61401059,-0.87371182,5.93,K0,159463,,
4.95677871,-0.40445581,5.93,B8,175360,,
4.99145258,-0.89044274,5.93,K0-1,176664,,
5.02921715,0.37619602,5.93,A2,179648,,
5.08356961,-0.51154146,5.93,K3,182286,,
5.31244045,1.16682048,5.93,G3,193664,,
5.33527517,0.71604072,5.93,K7,194193,,
5.43742784,-0.37549304,5.93,A0,197725,17 Cap,
5.62431624,0.38710433,5.93,M4.5,204585,,
5.75474324,1.09429235,5.93,M3,209112,,
5.86227734,-0.12556674,5.93,G6,212320,,
5.93545754,0.93979193,5.93,K0,214878,,
6.10604166,-0.31547311,5.93,K3,219879,,
6.25232207,-0.05507483,5.93,G9,223825,24 Psc,
0.03394665,-0.39285422,5.94,A2,319,,
0.05978480,-0.45416861,5.94,K5,942,,
0.13234686,1.04680000,5.94,B9,2626,,
0.19613865,-0.74484835,5.94,F0,4293,,
0.31295935,-0.03928930,5.94,K4,7147,34 Cet,
0.42959825,-0.63753969,5.94,K0,10142,,
0.47406779,0.66240093,5.94,K0,10975,,
0.48374709,0.19274253,5.94,F2,11257,54 Cet,
0.48392890,-0.87626194,5.94,A1,11413,,
0.53488524,0.23521221,5.94,M2,12479,,
0.91959944,0.10801164,5.94,G8,21755,,
1.12277031,-0.11295674,5.94,G8,27179,,
1.19341978,1.26586307,5.94,A8,28204,,
1.15666606,-1.06881055,5.94,K4-5,28413,,
1.20603706,1.12157767,5.94,A1,28780,,
1.31938165,-0.55451534,5.94,G8,32515,,
1.41651649,0.54354886,5.94,B9,35239,,
1.42599945,0.60024782,5.94,A0,35520,,
1.44179468,0.26808742,5.94,A3,36162,,
1.47075987,0.19259708,5.94,K4,37171,,
1.51192055,0.97940121,5.94,A4,38091,26 Cam,
1.53736600,-0.99756233,5.94,F7,39937,,
1.66705124,1.03624076,5.94,A3,43812,4 Lyn,
1.73524998,1.07304782,5.94,G8,46480,8 Lyn,
1.84317677,0.30989290,5.94,M1,52554,,
1.89783467,-0.72301719,5.94,B4,56410,,
2.01405178,0.06326334,5.94,A0,61887,,
2.26158310,0.57250193,5.94,K2,73192,1 LMi,
2.49987872,-0.23591519,5.94,K5,82660,,
2.52839304,1.17412177,5.94,K5,83126,,
2.62672052,-1.05454248,5.94,A9,87283,,
2.99829385,-0.21566452,5.94,F4,99564,kap Crt,
3.01295462,0.75351682,5.94,F4,99984,58 UMa,
3.44595626,-0.18028282,5.94,K5,114287,50 Vir,
3.60548662,0.67201964,5.94,G9,120048,,
3.74983263,-0.64583485,5.94,A2,125283,,
3.79540026,0.01446684,5.94,A5,127167,,
3.87063850,-0.66830111,5.94,K3,130055,,
4.12062055,-0.72988700,5.94,A0,140285,,
4.16699541,-0.33829814,5.94,B5,142378,47 Lib,
4.27172243,-0.25957409,5.94,K4,146850,,
4.33028550,1.06156743,5.94,A2,149650,,
4.42444601,-1.01071047,5.94,M1,151967,,
4.43522342,-0.91252601,5.94,B9,152527,,
4.53082383,0.67738652,5.94,G7,156891,,
