ra,dec,m,sp_cl,id,bayer_name,proper_name
2.73783923,0.72607505,5.9,A2,51894,,
2.95265014,0.86352390,5.9,K0,52339,,
3.01295679,0.75351521,5.9,F8,52480,58 UMa,
4.24024898,0.73957594,5.9,K5,55259,,
4.39530287,0.73720807,5.9,M3,55666,,
4.91404621,0.72329605,5.9,B9,57474,,
5.13402634,0.78007335,5.9,G5,58585,,
5.23311007,0.79887889,5.9,A2,59137,,
5.40857762,0.70824743,5.9,B8,60281,,
6.06699835,0.75999126,5.9,F5,63896,,
0.08132245,0.55007910,5.9,A0,65189,,
0.78626101,0.66552318,5.9,B9,67993,,
0.86712684,0.59730005,5.9,K0,68330,,
0.92793411,0.61892376,5.9,B3,68561,,
1.41651772,0.54354856,5.9,B9,70307,,
1.48613891,0.54730422,5.9,B8,70700,,
1.54890669,0.55329657,5.9,A3,71002,,
2.23801933,0.66351120,5.9,K0,73799,,
2.24593985,0.63564319,5.9,A2,73821,,
2.36231092,0.56291028,5.9,A2,74179,,
2.71881056,0.59180823,5.9,A3,75177,27 LMi,
2.74935972,0.67937164,5.9,A2,75259,,
3.36053889,0.65479435,5.9,A2,76756,,
3.44725907,0.67193367,5.9,F0,76982,17 CVn,
3.79534332,0.55486290,5.9,B9,77947,,
4.19334602,0.58125577,5.9,F8,78975,,
4.53082165,0.67738763,5.9,K0,80103,,
4.56739146,0.60555604,5.9,B9,80241,,
4.76366522,0.58376357,5.9,A2,81049,,
4.90788534,0.65615076,5.9,A3,81741,zet2 Lyr,
4.93757143,0.63772343,5.9,B5,81928,,
4.95020623,0.64399992,5.9,M4,82016,del2 Lyr,
5.16068748,0.56595292,5.9,A2,83404,,
5.16555092,0.59625324,5.9,A0,83442,,
5.22174332,0.63269014,5.9,B3,83867,,
5.36400736,0.63625546,5.9,A0,85042,42 Cyg,
5.87932455,0.69481664,5.9,B3,87797,,
5.90112989,0.69428848,5.9,A3,87893,,
5.99976179,0.64711243,5.9,F2,88333,,
6.01125959,0.68606575,5.9,B3,88380,,
0.55335882,0.44862941,5.9,B8,91368,,
0.73637528,0.43961576,5.9,A0,91996,,
0.89201465,0.36308792,5.9,B9,92473,,
1.00320398,0.38823515,5.9,B9,92958,,
1.14990850,0.36620309,5.9,B8,93481,,
1.16942601,0.37733761,5.9,A5,93535,,
1.21415414,0.36101675,5.9,B9,93646,,
1.48049590,0.50990109,5.9,B5,94619,,
1.49803813,0.40499264,5.9,B3,94739,,
1.52006113,0.36424119,5.9,B9,94900,,
1.85574794,0.39509842,5.9,A0,97006,,
1.93502414,0.43721292,5.9,G5,97453,,
2.01138338,0.40174934,5.9,K5,97834,,
2.18399885,0.41926895,5.9,A0,98611,,
3.03818080,0.48487326,5.9,A3,101269,,
3.27009441,0.42077905,5.9,F5,101933,,
3.60725493,0.44858777,5.9,F5,102848,3 Boo,
3.80718421,0.38851063,5.9,F0,103391,,
4.60763533,0.36645068,5.9,A2,106097,,
5.00316032,0.42325713,5.9,A5,108407,,
5.02921983,0.37619427,5.9,A0,108572,,
5.28551430,0.38178762,5.9,B0,110603,,
5.28839810,0.46213991,5.9,B8,110635,,
5.30478878,0.48545121,5.9,K5,110765,,
5.40693250,0.38078454,5.9,A0,111595,,
5.60242086,0.42366451,5.9,F0,112921,,
6.14213565,0.43925326,5.9,A0,115502,,
0.41788840,0.25589241,5.9,B9,117482,,
0.47203353,0.29592978,5.9,A0,117685,4 Ari,
0.51203633,0.31097151,5.9,G5,117816,,
0.81780761,0.31206331,5.9,B3,118828,,
1.08658665,0.23384590,5.9,B9,119653,,
1.13429675,0.24496239,5.9,F0,119796,,
1.16709396,0.19569038,5.9,B8,119911,,
1.17872076,0.27293075,5.9,F0,119962,,
1.30459078,0.25382711,5.9,B8,120459,,
1.55693935,0.20107996,5.9,G5,121631,,
1.70675383,0.19637286,5.9,B0,122591,,
1.75128686,0.28619002,5.9,A0,122879,,
1.78822297,0.28279332,5.9,B8,123106,,
2.10095797,0.28719964,5.9,A0,124750,,
2.19633891,0.31995749,5.9,F0,125211,20 Cnc,
2.29918141,0.21135748,5.9,A0,125732,,
4.40511496,0.23145310,5.9,A0,132706,,
4.52948880,0.30225418,5.9,A0,133225,,
5.15992485,0.20641310,5.9,F5,136831,,
5.68344188,0.18892209,5.9,B9,140523,,
0.06536403,0.15395287,5.9,F0,143293,,
0.99766976,0.00397639,5.9,K0,146935,,
1.06536766,0.04933885,5.9,F5,147177,,
1.77386647,0.14987355,5.9,B3,151214,16 Mon,
1.78486626,0.01748921,5.9,B3,151313,,
1.81702075,0.17377375,5.9,B8,151572,,
1.86360919,0.08570376,5.9,B8,151953,,
1.91712571,0.04783360,5.9,G5,152385,,
1.97743055,0.05742593,5.9,A5,152860,,
2.14359775,0.17141125,5.9,B9,154020,,
2.25625722,0.16852162,5.9,A0,154746,,
3.18386692,0.03312431,5.9,K0,158569,,
3.50008989,0.08997002,5.9,A0,159703,,
3.67104002,0.15524509,5.9,A2,160252,,
4.11910851,0.04389735,5.9,G5,161850,,
4.22206454,0.17264205,5.9,A5,162259,,
4.52270928,0.02112788,5.9,B8,163749,,
4.69961295,0.00116078,5.9,A2,164879,,
4.73255735,0.03349131,5.9,B3,165117,,
5.66591667,0.10073589,5.9,F0,172049,,
5.89033576,0.07734547,5.9,F5,173107,,
1.68712164,-0.02630802,5.9,A0,176266,,
3.22306389,0.01373918,5.9,A3,178747,,
6.17039493,-0.02177400,5.9,A2,181656,,
0.17761495,-0.07595401,5.9,G5,182517,,
0.19810396,-0.08079429,5.9,K0,182626,,
0.28835260,-0.17172919,5.9,A0,183037,,
0.29570306,-0.17078977,5.9,F2,183061,,
0.36801110,-0.12068471,5.9,F0,183398,,
0.78909811,-0.05024119,5.9,Ma,185291,,
0.95333236,-0.12901323,5.9,G5,186012,,
1.23957028,-0.14841625,5.9,B5,187270,56 Eri,
1.46867122,-0.10584966,5.9,B3,188255,,
1.67376348,-0.17234486,5.9,K5,189122,,
1.94540070,-0.10079232,5.9,G0,190257,,
2.18289871,-0.09302517,5.9,K2,191215,,
3.30211603,-0.10178580,5.9,A0,195650,25 Vir,
3.50512241,-0.08594752,5.9,K0,196458,,
4.68029732,-0.10722541,5.9,G0,201153,,
4.73967509,-0.08292481,5.9,K0,201393,,
4.78606398,-0.05248903,5.9,G5,201570,,
4.92917196,-0.10319942,5.9,K0,202175,,
5.21254645,-0.14359473,5.9,B3,203424,,
5.65178641,-0.06952189,5.9,K0,205373,,
5.86228075,-0.12556669,5.9,K0,206307,,
5.99768805,-0.12574428,5.9,K0,206913,,
6.24062370,-0.17408229,5.9,K0,208022,,
0.38299556,-0.19026876,5.9,K0,210214,,
0.53658620,-0.26713757,5.9,G5,210985,,
0.61995447,-0.30826393,5.9,K0,211427,,
1.23976387,-0.32579290,5.9,A0,214748,,
1.39619111,-0.21495043,5.9,B5,215608,,
1.42242908,-0.34374957,5.9,F5,215760,,
1.63753459,-0.32248700,5.9,K0,216909,,
1.80341911,-0.33218463,5.9,F0,217818,,
1.90118955,-0.18471978,5.9,K0,218394,,
1.95416189,-0.20170600,5.9,F5,218687,,
2.13573991,-0.28360000,5.9,B3,219722,,
2.18999507,-0.30694038,5.9,K0,220006,,
2.39576990,-0.31989465,5.9,A0,221125,,
2.49550739,-0.18099796,5.9,K0,221648,,
2.49987683,-0.23591314,5.9,K5,221675,,
2.68845980,-0.19553679,5.9,K0,222699,,
2.70212420,-0.21865688,5.9,F0,222775,,
2.77628564,-0.28526141,5.9,K5,223191,,
2.99829559,-0.21566587,5.9,F8,224419,,
3.22724970,-0.33608147,5.9,M6,225675,,
3.73239271,-0.31766315,5.9,B9,228526,,
3.74651388,-0.32665606,5.9,A0,228604,,
3.90247483,-0.20766620,5.9,K0,229470,,
4.16700187,-0.33829503,5.9,B5,230941,,
4.45868115,-0.32961454,5.9,K0,232490,,
4.51751496,-0.25454085,5.9,K0,232829,,
4.53053149,-0.28469505,5.9,K5,232892,,
4.65834078,-0.25701466,5.9,B9,233599,,
4.80569115,-0.32916958,5.9,F5,234421,,
4.91625376,-0.17671623,5.9,F5,235005,,
4.98756260,-0.33589986,5.9,G5,235418,,
5.01031108,-0.33667910,5.9,B3,235542,,
5.29023011,-0.22021735,5.9,F5,237067,,
5.45719194,-0.21894946,5.9,K0,237993,,
5.48765325,-0.27980347,5.9,A3,238146,,
5.79878371,-0.32322736,5.9,B3,239860,,
5.96777478,-0.24533172,5.9,B9,240758,,
6.10604282,-0.31547548,5.9,K0,241468,,
6.20092997,-0.20386565,5.9,K0,241961,,
0.11887946,-0.44588430,5.9,G5,242850,,
0.21481854,-0.42126459,5.9,G5,243277,,
0.63960666,-0.34981042,5.9,K0,245014,,
0.65688324,-0.39349020,5.9,K5,245080,,
0.79249968,-0.49029052,5.9,G5,245710,,
0.90048284,-0.47677939,5.9,G5,246241,,
0.98810768,-0.51204784,5.9,A2,246675,,
1.70506210,-0.48467017,5.9,B5,250520,,
1.80207463,-0.47050120,5.9,Mb,251179,,
1.80452107,-0.49811386,5.9,G0,251199,,
1.85346992,-0.38452478,5.9,K0,251585,,
1.87499427,-0.44036567,5.9,B3,251771,,
1.95036689,-0.40292797,5.9,B2,252419,,
1.97729536,-0.43128443,5.9,A3,252649,,
1.98234438,-0.40971017,5.9,F2,252685,,
2.01320369,-0.38984944,5.9,Ma,252955,,
2.24919737,-0.46850794,5.9,A2,254802,,
3.02059232,-0.51073628,5.9,G0,259117,,
3.02111192,-0.46682054,5.9,Ma,259120,,
3.22964255,-0.38703907,5.9,G5,260181,,
3.53304026,-0.40633548,5.9,Md,261719,,
3.57225831,-0.51593590,5.9,F0,261894,,
3.85379919,-0.43629430,5.9,B9,263299,,
3.86639771,-0.40409603,5.9,K0,263377,,
3.87126121,-0.37218884,5.9,K2,263395,,
4.09398261,-0.36680275,5.9,K0,264480,,
4.22687699,-0.41338855,5.9,B9,265182,,
4.24232163,-0.49597515,5.9,B9,265252,,
4.87779070,-0.37346104,5.9,A5,268681,,
4.90798301,-0.43652391,5.9,B8,268836,,
5.31462931,-0.38065601,5.9,K0,270945,4 Cap,
5.43742733,-0.37549158,5.9,A0,271593,,
5.61667439,-0.36994420,5.9,K0,272502,,
5.64985404,-0.35053721,5.9,F5,272680,,
5.83212561,-0.45201021,5.9,K0,273587,,
6.06390279,-0.49023811,5.9,K0,274650,,
6.25856300,-0.47198851,5.9,A2,275452,,
0.19286579,-0.67058594,5.9,K0,276315,lam2 Scl,
0.31746324,-0.66072100,5.9,A5,276804,,
0.40020632,-0.52853936,5.9,K0,277109,,
0.66809982,-0.60475663,5.9,K0,278055,lam1 For,
0.75735719,-0.67085327,5.9,F2,278467,,
1.31938259,-0.55451544,5.9,K0,280974,,
1.70701127,-0.61538399,5.9,G0,282776,,
1.73237607,-0.66578498,5.9,G5,282905,,
1.73324648,-0.64560975,5.9,B9,282911,,
1.76881222,-0.55490624,5.9,F8,283085,,
1.92977252,-0.62687873,5.9,,283868,,
2.00159383,-0.63699184,5.9,B5,284207,,
2.00624855,-0.66777901,5.9,B5,284241,,
2.02528377,-0.62941076,5.9,A5,284350,,
2.10778657,-0.56659646,5.9,K2,284732,,
2.44561759,-0.65592551,5.9,K0,286341,,
2.57204037,-0.64903398,5.9,K0,286939,,
2.92294631,-0.56492138,5.9,A2,288575,,
3.19925665,-0.59559850,5.9,Mb,289890,,
3.25225721,-0.61411901,5.9,B9,290133,,
3.31201416,-0.53096983,5.9,K0,290404,,
3.82402460,-0.69110641,5.9,K0,292846,,
3.87063798,-0.66829893,5.9,K0,293059,,
4.04611775,-0.64171645,5.9,B5,293873,,
4.25150257,-0.57615238,5.9,K0,294827,,
4.55056437,-0.64962546,5.9,K0,296269,,
4.82304794,-0.62817895,5.9,G5,297683,,
4.96700931,-0.54167990,5.9,K0,298390,,
5.55588770,-0.63571145,5.9,K0,301128,,
6.00331718,-0.55210373,5.9,K0,303178,,
0.02757925,-0.85652532,5.9,G0,304555,,
0.13280253,-0.84150962,5.9,F0,304951,,
0.19613581,-0.74484786,5.9,A5,305200,,
0.58700993,-0.71849625,5.9,K0,306583,,
0.83963179,-0.77527229,5.9,F2,307403,,
0.91594442,-0.74410934,5.9,A3,307696,,
1.01907913,-0.81845004,5.9,K0,308082,,
1.02270272,-0.70436291,5.9,F5,308094,,
1.42719405,-0.71460043,5.9,A2,309720,,
1.70605047,-0.71412342,5.9,K2,310840,,
1.91144350,-0.76771608,5.9,B9,311669,,
1.99287257,-0.85224747,5.9,B9,311974,,
2.15722070,-0.79996376,5.9,B3,312803,,
2.22148336,-0.77074709,5.9,B3,313133,,
2.55911897,-0.78112414,5.9,B3,314664,,
3.18041343,-0.77363740,5.9,A2,317127,,
3.24955763,-0.72229723,5.9,,317398,,
3.56527256,-0.77044330,5.9,K0,318664,,
3.59065459,-0.72258589,5.9,K0,318766,,
3.78388610,-0.80519451,5.9,A3,319533,,
3.86801243,-0.82800421,5.9,A0,319872,,
4.37061380,-0.86658317,5.9,B1,322043,,
4.67636145,-0.79588075,5.9,G5,323471,,
4.88359959,-0.83618283,5.9,A5,324294,,
4.92873875,-0.75806800,5.9,B9,324480,,
5.08047201,-0.76309489,5.9,M0,325068,,
5.34021001,-0.74041855,5.9,A3,326102,,
6.03881310,-0.72394206,5.9,K0,328901,,
6.06483080,-0.74806668,5.9,F8,329001,,
6.12504865,-0.75266121,5.9,K0,329241,,
6.15861185,-0.78266851,5.9,K0,329355,,
6.19357908,-0.81398379,5.9,A3,329505,,
0.48392569,-0.87626204,5.9,A0,331382,,
0.75968800,-0.88787609,5.9,K0,332241,,
1.67084870,-0.98384117,5.9,A0,335136,,
1.86410748,-0.90702002,5.9,G5,335759,,
1.89959425,-0.91628481,5.9,G5,335875,,
1.96574521,-0.94944956,5.9,K5,336109,,
2.11493479,-0.88296866,5.9,K0,336637,,
2.31957951,-1.00589772,5.9,B8,337312,,
2.45146496,-0.96891371,5.9,A2,337869,,
2.66936975,-1.01334882,5.9,B2,338753,,
2.67675780,-0.90330960,5.9,A2,338790,,
2.90810236,-1.02407315,5.9,K0,339768,,
3.23739639,-0.98391840,5.9,M0,340916,,
3.24117634,-1.00663944,5.9,B8,340936,,
3.46535632,-1.02422727,5.9,K0,341712,,
3.64425627,-0.91037959,5.9,B8,342387,,
3.76702302,-0.88614191,5.9,K0,342802,,
4.15001829,-0.96090066,5.9,B5,344285,,
4.27789551,-0.96236979,5.9,K0,344891,,
4.42443437,-1.01071260,5.9,K5,345503,,
4.45104454,-0.95290070,5.9,A2,345585,,
4.51265059,-0.99289231,5.9,K5,345803,,
4.55146489,-0.98655695,5.9,K0,345949,,
4.57559749,-0.96289266,5.9,K0,346036,,
4.86300565,-0.92313101,5.9,K0,346973,,
0.37126752,-1.12345947,5.9,K5,352396,,
0.89711588,-1.21014929,5.9,F2,353508,,
1.58020256,-1.04888761,5.9,Ma,355142,,
1.59766210,-1.15260802,5.9,B9,355182,,
2.20723085,-1.12749302,5.9,G5,356717,,
2.32919155,-1.05337427,5.9,B3,356997,,
2.46724935,-1.08123598,5.9,A2,357345,,
2.79336121,-1.13620963,5.9,A0,358153,,
3.13141098,-1.08993576,5.9,B5,359087,,
3.15306077,-1.20763238,5.9,B8,359139,,
3.23846111,-1.19218723,5.9,K0,359357,,
3.36542945,-1.05295282,5.9,A2,359688,,
3.37444284,-1.05293013,5.9,B9,359716,,
4.04150550,-1.19221972,5.9,K0,361437,,
4.15991751,-1.09269033,5.9,K0,361709,,
4.18429321,-1.13511899,5.9,B8,361773,,
4.37557185,-1.09177103,5.9,K2,362279,,
4.55667914,-1.05895850,5.9,B8,362676,,
5.39246735,-1.21493464,5.9,K2,364663,,
5.53507581,-1.11575767,5.9,K0,364972,,
5.73860454,-1.08012604,5.9,F0,365469,,
1.76683098,-1.22930069,5.9,K2,369289,,
2.78931874,-1.30015587,5.9,K5,370812,,
3.51613332,-1.23267732,5.9,A0,371881,,
3.70207365,-1.30638214,5.9,G0,372154,,
4.76152923,-1.32455635,5.9,K5,373728,,
4.76722409,-1.28582783,5.9,F5,373739,,
4.85603481,-1.29094291,5.9,K2,373867,,
5.54730751,-1.26613722,5.9,K0,374901,,
5.77295124,-1.32851941,5.9,F2,375229,,
6.05888097,-1.28432050,5.9,K0,375596,,
0.42727747,-1.44818781,5.9,G0,376071,,
4.58783850,-1.41125839,5.9,M3,378075,,
6.27247567,-1.43413360,5.9,K0,378906,,
0.65685466,0.44042898,5.9,F5,400039,,
1.84790370,0.51203112,5.9,F8,400099,,
2.43661780,0.61722114,5.9,A5,400134,,
5.95194363,0.68879903,5.9,K5,400301,,
